epoch,accuracy,loss,val_accuracy,val_loss
28,0.9993383884429932,0.0024983349721878767,0.9952802062034607,0.022658901289105415
29,0.9994571805000305,0.002153853652998805,0.9951040148735046,0.02299908548593521
30,0.9994990229606628,0.00203676987439394,0.995109498500824,0.023907024413347244
31,0.9994950294494629,0.002007977105677128,0.9952254891395569,0.023526141420006752
32,0.9995761513710022,0.0017854336183518171,0.9953492879867554,0.023265419527888298
33,0.9996392130851746,0.0015622979262843728,0.9951870441436768,0.02451084367930889
34,0.9996740818023682,0.0014441460371017456,0.9953941106796265,0.023088183254003525
35,0.9996962547302246,0.0013422855408862233,0.9954010844230652,0.023531321436166763
36,0.9997292160987854,0.0012439185520634055,0.9953048825263977,0.02440118044614792
37,0.9997447729110718,0.0011526672169566154,0.9954196810722351,0.02393341064453125
38,0.9997757077217102,0.001065453514456749,0.9954134225845337,0.023971395567059517
39,0.9997614622116089,0.0010978670325130224,0.9954854249954224,0.023978931829333305
40,0.9998005032539368,0.0009313284535892308,0.9954423904418945,0.024302616715431213
41,0.9998235106468201,0.0008640167652629316,0.9954164624214172,0.024955695495009422
42,0.9998335242271423,0.0008312532445415854,0.9955506920814514,0.02421422302722931
43,0.9998474717140198,0.0007708079647272825,0.995537519454956,0.024289408698678017
44,0.9998477101325989,0.0007607067818753421,0.9955909848213196,0.024100571870803833
45,0.9998655915260315,0.0006987552042119205,0.995502769947052,0.02466626651585102
46,0.9998723268508911,0.0006692835013382137,0.9955043792724609,0.025266539305448532
47,0.9998830556869507,0.000628293608315289,0.9955136179924011,0.025274747982621193
48,0.9998854398727417,0.0005947457975707948,0.9954989552497864,0.025278886780142784
49,0.999903678894043,0.0005233128322288394,0.9956114888191223,0.02488831616938114
50,0.999907374382019,0.0004985214327462018,0.9956217408180237,0.0249194223433733
51,0.9999204277992249,0.0004368592344690114,0.995540976524353,0.02582595869898796
52,0.9999132752418518,0.0004598083614837378,0.9955974221229553,0.025173798203468323
53,0.9999284744262695,0.0004018709878437221,0.9955512285232544,0.025557713583111763
54,0.9999234080314636,0.000408016872825101,0.9953797459602356,0.027135077863931656
55,0.999932587146759,0.00037650196463800967,0.9956219792366028,0.025699319317936897
56,0.999937117099762,0.000355973286787048,0.9956202507019043,0.02580188401043415
57,0.9999396800994873,0.0003417659318074584,0.9956279397010803,0.026074431836605072
58,0.9999396800994873,0.00033974077086895704,0.9956665635108948,0.025918761268258095
59,0.9999411106109619,0.0003392812504898757,0.995566725730896,0.02600603923201561
60,0.9999403953552246,0.000330307986587286,0.9956628084182739,0.02587001956999302
61,0.9999430179595947,0.0003181066713295877,0.9955881237983704,0.0261039100587368
62,0.9999512434005737,0.00029542474658228457,0.9956269860267639,0.02595682069659233
63,0.9999532103538513,0.00029024554532952607,0.9955977201461792,0.02622353658080101
64,0.9999537467956543,0.00028240104438737035,0.9956007599830627,0.026629500091075897
65,0.999954342842102,0.0002737737959250808,0.9956217408180237,0.026172904297709465
66,0.9999534487724304,0.00027017787215299904,0.9956114292144775,0.026774803176522255
67,0.9999603033065796,0.00026319027529098094,0.9956302046775818,0.02657715417444706
68,0.9999568462371826,0.0002652997791301459,0.9956287145614624,0.02674509771168232
69,0.9999533295631409,0.0002687087981030345,0.9956390261650085,0.026537388563156128
70,0.9999527335166931,0.00026384208467788994,0.9956439733505249,0.02693672850728035
71,0.9999596476554871,0.0002524377196095884,0.9955868721008301,0.026979537680745125
72,0.9999604821205139,0.00025117414770647883,0.9956150650978088,0.026952173560857773
73,0.9999608397483826,0.00024702827795408666,0.9956194758415222,0.027025211602449417
74,0.9999613761901855,0.00023935856006573886,0.9956147074699402,0.027263537049293518
75,0.9999589920043945,0.0002452294575050473,0.995644211769104,0.027042560279369354
76,0.9999597668647766,0.00024430901976302266,0.9956164956092834,0.027404630556702614
77,0.999962568283081,0.00023612970835529268,0.9955910444259644,0.02759288251399994
78,0.9999592900276184,0.0002371045557083562,0.9955887198448181,0.027125036343932152
79,0.9999615550041199,0.00023669892107136548,0.995599627494812,0.027334272861480713
80,0.9999622702598572,0.00023282895563170314,0.9956011176109314,0.027469979599118233
81,0.9999625086784363,0.00023426527332048863,0.9956336617469788,0.027185862883925438
82,0.999965488910675,0.0002270521508762613,0.9955798983573914,0.027288127690553665
83,0.9999621510505676,0.0002326027024537325,0.9955974817276001,0.027721671387553215
84,0.9999646544456482,0.0002267410309286788,0.9955853223800659,0.027600383386015892
85,0.9999654293060303,0.00022824510233476758,0.9956288933753967,0.027625340968370438
86,0.9999616146087646,0.00022921433264855295,0.9956011176109314,0.027627088129520416
87,0.9999614953994751,0.00022511441784445196,0.9955716729164124,0.02779218554496765
88,0.9999615550041199,0.00022497735335491598,0.9955902695655823,0.027609948068857193
89,0.9999576807022095,0.00022879269090481102,0.9955819249153137,0.02789757400751114
90,0.9999589323997498,0.00022824456391390413,0.9955835938453674,0.027522824704647064
91,0.9999637007713318,0.00022078031906858087,0.9955902099609375,0.02766106277704239
92,0.999962329864502,0.00022156021441332996,0.9955698847770691,0.027944641187787056
93,0.9999640583992004,0.00022277839889284223,0.995596170425415,0.028024153783917427
94,0.9999637007713318,0.00021997190196998417,0.995613157749176,0.027978893369436264
95,0.9999621510505676,0.00022127505508251488,0.9954962134361267,0.028064681217074394
96,0.9999626278877258,0.00021929734793957323,0.9955662488937378,0.02809630148112774
97,0.9999610781669617,0.00021980830933898687,0.9955753684043884,0.028121577575802803
98,0.9999644756317139,0.00021615282457787544,0.9955613017082214,0.028012650087475777
99,0.9999620914459229,0.00021824566647410393,0.9955651760101318,0.028018919751048088
100,0.9999637007713318,0.00021625577937811613,0.9955817461013794,0.028018442913889885
101,0.9999610185623169,0.0002190008817706257,0.9955851435661316,0.02804628573358059
102,0.9999600648880005,0.00021610180556308478,0.9955905079841614,0.02827282063663006
103,0.9999628663063049,0.00021679251221939921,0.9955868721008301,0.028199611231684685
104,0.999962329864502,0.0002135195245500654,0.9955581426620483,0.02844247967004776
105,0.9999616146087646,0.00021433741494547576,0.9955595135688782,0.02815127931535244
106,0.9999634027481079,0.00021606087102554739,0.995578408241272,0.02830522321164608
107,0.9999586343765259,0.00021904574532527477,0.9955226182937622,0.028549551963806152
108,0.999962568283081,0.00021336553618311882,0.995567798614502,0.028201712295413017
109,0.9999586939811707,0.00021575670689344406,0.9955453276634216,0.0281896460801363
110,0.9999623894691467,0.00021371108596213162,0.9955455660820007,0.028216123580932617
111,0.9999613761901855,0.0002131432993337512,0.9955403804779053,0.028450552374124527
112,0.9999648332595825,0.0002078176912618801,0.995555579662323,0.028601400554180145
113,0.9999618530273438,0.00021449160703923553,0.9955471158027649,0.02844306081533432
114,0.9999616146087646,0.0002127974876202643,0.9955455660820007,0.02841387875378132
115,0.999962329864502,0.000209376827115193,0.9955540299415588,0.028850054368376732
116,0.9999590516090393,0.00021286342234816402,0.9955644011497498,0.028546184301376343
117,0.9999646544456482,0.0002074844524031505,0.99554044008255,0.028499992564320564
118,0.9999620318412781,0.00020851111912634224,0.9955447316169739,0.02850586362183094
119,0.9999589920043945,0.00021205194934736937,0.99554044008255,0.02874152362346649
120,0.999961256980896,0.00021119423035997897,0.9955626130104065,0.028669100254774094
121,0.9999607801437378,0.0002088882029056549,0.995555579662323,0.028671279549598694
122,0.9999622702598572,0.00020886235870420933,0.9955058097839355,0.02863193303346634
123,0.9999614953994751,0.00020908612350467592,0.9955319762229919,0.02890585921704769
124,0.9999672770500183,0.00020351604325696826,0.995552122592926,0.02867785096168518
125,0.9999634027481079,0.00020705393399111927,0.9955400824546814,0.028685981407761574
126,0.9999629259109497,0.00020464557746890932,0.9955543279647827,0.02881474792957306
127,0.9999626278877258,0.00020877033239230514,0.995556116104126,0.028999917209148407
128,0.9999648332595825,0.0002049307367997244,0.9955127239227295,0.02881709486246109
129,0.9999617338180542,0.0002086019521811977,0.9955559372901917,0.028915196657180786
130,0.9999621510505676,0.0002061690465779975,0.995540201663971,0.028813861310482025
131,0.9999633431434631,0.0002051003248197958,0.995502233505249,0.028875119984149933
132,0.9999658465385437,0.00020251971727702767,0.9955369830131531,0.02888605184853077
133,0.9999613761901855,0.00020663419854827225,0.995517909526825,0.02900858037173748
134,0.999961793422699,0.00020401296205818653,0.9955162405967712,0.028794635087251663
135,0.9999610781669617,0.0002058090321952477,0.9955095052719116,0.028955696150660515
136,0.9999626278877258,0.00020513308118097484,0.9955262541770935,0.02895108237862587
137,0.99996417760849,0.00020474208577070385,0.9955554604530334,0.029047630727291107
138,0.9999649524688721,0.00020121604029554874,0.995512843132019,0.029215620830655098
139,0.9999617338180542,0.00020304694771766663,0.9955523610115051,0.02911936677992344
140,0.9999628067016602,0.00020305208454374224,0.9955264925956726,0.02925378456711769
141,0.999963641166687,0.00020257833239156753,0.9955208897590637,0.029031595215201378
142,0.999963641166687,0.00020321266492828727,0.9954888224601746,0.029563816264271736
143,0.9999617338180542,0.00020409234275575727,0.9955267310142517,0.029051534831523895
144,0.9999610185623169,0.000204077732632868,0.9955180287361145,0.029209619387984276
145,0.999961256980896,0.00020361469069030136,0.9955248832702637,0.029407380148768425
146,0.9999635815620422,0.0002002179971896112,0.9955437183380127,0.029312551021575928
147,0.9999631643295288,0.00020287081133574247,0.9954935312271118,0.029211556538939476
148,0.9999607801437378,0.00020281062461435795,0.9955695867538452,0.029114743694663048
149,0.9999639391899109,0.00020123175636399537,0.9955319166183472,0.029553448781371117
150,0.9999617338180542,0.00020234858675394207,0.9955251216888428,0.02941424958407879
151,0.9999621510505676,0.00020027086429763585,0.9955055713653564,0.029287142679095268
152,0.9999646544456482,0.00020054941705893725,0.9955303072929382,0.029259011149406433
153,0.9999654293060303,0.00020000191580038518,0.9955369830131531,0.029257720336318016
154,0.9999585151672363,0.00020346083329059184,0.9955251216888428,0.02933461032807827
155,0.9999627470970154,0.00020026491256430745,0.995499312877655,0.02962109073996544
156,0.9999619722366333,0.00020165115711279213,0.9955143928527832,0.029416007921099663
157,0.9999625086784363,0.00020003324607387185,0.9955093860626221,0.029319314286112785
158,0.9999616146087646,0.0002006971335504204,0.9955061674118042,0.029458412900567055
159,0.9999613165855408,0.00020011523156426847,0.995520830154419,0.029456468299031258
160,0.9999630451202393,0.0002005526184802875,0.9955283999443054,0.029534265398979187
161,0.9999649524688721,0.0001978565560420975,0.9954867362976074,0.02944752760231495
162,0.9999634027481079,0.0001991000463021919,0.9955319166183472,0.029670139774680138
163,0.9999627470970154,0.0001974294427782297,0.9954970479011536,0.029521971940994263
164,0.999962568283081,0.0001995248021557927,0.9955229759216309,0.0295045617967844
165,0.9999634027481079,0.00019879464525729418,0.9954872131347656,0.029575927183032036
166,0.9999611973762512,0.0001999849482672289,0.995510995388031,0.029655514284968376
167,0.9999648928642273,0.00019767881894949824,0.9955214262008667,0.029852481558918953
168,0.9999592304229736,0.0002005165588343516,0.995514452457428,0.029561489820480347
169,0.99996417760849,0.00019856050494126976,0.995521605014801,0.029577581211924553
170,0.9999650716781616,0.00019647761655505747,0.9954988956451416,0.029591120779514313
171,0.9999620914459229,0.00019795054686255753,0.995503842830658,0.02950049564242363
172,0.9999645948410034,0.00019675221119541675,0.995492160320282,0.029926208779215813
173,0.9999654293060303,0.00019644929852802306,0.9955093860626221,0.029655560851097107
174,0.9999607801437378,0.00019795031403191388,0.995509684085846,0.029839811846613884
175,0.9999613761901855,0.0001981215609703213,0.9955005049705505,0.029776139184832573
176,0.9999618530273438,0.0001971710880752653,0.995495080947876,0.02973196655511856
177,0.9999618530273438,0.0001975883060367778,0.9955318570137024,0.029749523848295212
178,0.9999604225158691,0.00019870468531735241,0.9955251216888428,0.02990598976612091
179,0.9999644756317139,0.0001964102266356349,0.9955111742019653,0.029753390699625015
180,0.9999615550041199,0.0001958559441845864,0.9955041408538818,0.029636481776833534
181,0.999962568283081,0.00019700155826285481,0.9955216646194458,0.029855290427803993
182,0.99996417760849,0.0001953498722286895,0.9954954981803894,0.02992195263504982
183,0.9999610781669617,0.00019639183301478624,0.9955145716667175,0.029834309592843056
184,0.9999654293060303,0.00019503968360368162,0.9954881072044373,0.029742974787950516
185,0.999962329864502,0.00019601237727329135,0.9955214262008667,0.030140111222863197
186,0.9999611973762512,0.00019671754853334278,0.9954919219017029,0.02992445044219494
187,0.9999608397483826,0.00019688945030793548,0.9954816699028015,0.02998204715549946
188,0.9999643564224243,0.00019431239343248308,0.9954838156700134,0.030059637501835823
189,0.9999620914459229,0.00019543564121704549,0.9954921007156372,0.02995990589261055
190,0.9999615550041199,0.00019661165424622595,0.9955072402954102,0.029815195128321648
191,0.99996417760849,0.00019349616195540875,0.9954898953437805,0.029965005815029144
192,0.999961256980896,0.00019521600916050375,0.9954805970191956,0.030274679884314537
193,0.999963104724884,0.00019456393783912063,0.9954573512077332,0.030290404334664345
194,0.9999615550041199,0.0001960490772034973,0.995519757270813,0.02984561026096344
195,0.999963104724884,0.00019544547831173986,0.9954900741577148,0.029985010623931885
196,0.9999634027481079,0.0001934829051606357,0.9954731464385986,0.030179889872670174
197,0.9999626278877258,0.0001963166578207165,0.9954831600189209,0.02996985614299774
198,0.999962329864502,0.0001957114291144535,0.9954937100410461,0.029935838654637337
199,0.9999618530273438,0.00019464084471110255,0.9954680800437927,0.030122872442007065
